price_t0,price_t1,price_t2,price_t3,price_t4,price_t5,price_t6,price_t7,price_t8,price_t9,crossings_05,price_early,price_mid,price_late,duration_minutes,volume,coin,label
0.5,0.335,0.4,0.46,0.31,0.305,0.17,0.12,0.075,0.0205,7,0.425,0.38,0.045,240,401.26216099999994,4,0
0.5,0.5,0.37,0.24,0.115,0.055,0.04,0.0205,0.015,0.0005,13,0.35,0.065,0.0005,240,878.9906,4,0
0.5,0.32,0.43,0.46,0.565,0.755,0.68,0.34,0.06,0.0005,25,0.36,0.64,0.045,240,698.1546859999999,4,0
0.505,0.41,0.415,0.465,0.38,0.5,0.98,0.99,0.995,0.9995,8,0.53,0.305,0.995,240,391.631325,4,1
0.505,0.56,0.61,0.7,0.68,0.595,0.705,0.29,0.06,0.1215,9,0.37,0.675,0.1345,240,355.252806,4,0
0.5,0.42,0.455,0.485,0.42,0.48,0.205,0.01,0.006,0.0005,5,0.495,0.48,0.0005,240,463.40011000000004,4,0
0.5,0.77,0.9,0.875,0.875,0.965,0.98,0.9635,0.9775,0.9995,2,0.655,0.89,0.9995,240,2563.2268889999996,4,1
0.5,0.34,0.49,0.445,0.53,0.445,0.5,0.315,0.505,0.73,42,0.44,0.44,0.66,240,278.64421100000004,4,1
0.5,0.585,0.815,0.885,0.91,0.925,0.965,0.987,0.988,0.9995,4,0.51,0.945,0.9895,240,180.0,4,1
0.5,0.585,0.61,0.685,0.76,0.545,0.625,0.645,0.505,0.99,22,0.635,0.635,0.835,240,157.596312,4,1
0.5,0.195,0.235,0.31,0.185,0.065,0.045,0.014,0.005,0.0005,1,0.34,0.145,0.0005,240,264.493719,4,0
0.5,0.74,0.835,0.85,0.91,0.905,0.96,0.987,0.9945,0.9995,2,0.44,0.94,0.9875,240,275.051,4,1
0.51,0.39,0.425,0.2,0.135,0.205,0.2,0.47,0.135,0.035,21,0.52,0.395,0.15,240,19.560899999999997,4,0
0.475,0.34,0.47,0.485,0.655,0.92,0.965,0.9675,0.985,0.9995,1,0.48,0.775,0.995,240,489.4707,4,1
0.56,0.505,0.535,0.76,0.805,0.935,0.985,0.9895,0.995,0.9995,0,0.545,0.865,0.9995,240,175.0,4,1
0.495,0.745,0.825,0.825,0.865,0.855,0.905,0.955,0.9945,0.9995,3,0.63,0.8,0.994,240,436.9835,4,1
0.495,0.285,0.245,0.115,0.09,0.06,0.025,0.005,0.023,0.0005,4,0.445,0.12,0.0005,240,427.313,4,0
0.475,0.525,0.735,0.58,0.845,0.51,0.275,0.185,0.01,0.0005,4,0.5,0.71,0.005,240,564.815106,4,0
0.535,0.56,0.515,0.35,0.6,0.535,0.535,0.54,0.565,0.9995,20,0.53,0.59,0.995,240,24.022132999999997,4,1
0.725,0.61,0.82,0.93,0.945,0.935,0.635,0.765,0.825,0.87,12,0.69,0.94,0.49,240,68.77394699999999,4,1
0.27,0.485,0.5,0.285,0.145,0.11,0.05,0.05,0.0055,0.0055,14,0.485,0.14,0.0055,240,199.9725,4,0
0.7,0.45,0.38,0.405,0.175,0.16,0.055,0.0195,0.1495,0.4755,21,0.54,0.16,0.0945,240,216.173219,4,0
0.5,0.38,0.29,0.505,0.51,0.525,0.95,0.945,0.98,0.9995,24,0.5,0.52,0.9945,240,970.5301000000001,4,1
0.42,0.775,0.735,0.835,0.61,0.595,0.125,0.025,0.0135,0.0005,12,0.77,0.58,0.0055,240,577.733716,4,0
0.5,0.44,0.345,0.385,0.16,0.095,0.05,0.021,0.014,0.0005,3,0.44,0.15,0.1005,240,215.245366,4,0
0.5,0.325,0.47,0.55,0.74,0.595,0.68,0.285,0.875,0.9995,38,0.55,0.625,0.985,240,480.868179,4,1
0.5,0.525,0.805,0.71,0.7,0.285,0.83,0.965,0.995,0.9995,28,0.525,0.54,0.995,240,611.386215,4,1
0.52,0.635,0.705,0.765,0.695,0.705,0.915,0.815,0.61,0.445,3,0.56,0.76,0.62,240,631.7810629999999,4,0
0.54,0.415,0.335,0.67,0.865,0.775,0.89,0.955,0.985,0.9995,4,0.485,0.9,0.9945,240,485.49042499999996,4,1
0.505,0.535,0.75,0.885,0.75,0.9,0.84,0.935,0.873,0.971,0,0.51,0.835,0.9595,240,240.517633,4,1
0.495,0.61,0.74,0.505,0.565,0.465,0.345,0.375,0.355,0.07,24,0.545,0.535,0.075,240,276.985199,4,0
0.5,0.135,0.12,0.05,0.04,0.033,0.016,0.012,0.0105,0.0005,1,0.175,0.035,0.005,240,67.132927,4,0
0.5,0.37,0.575,0.36,0.505,0.6,0.845,0.715,0.905,0.9995,18,0.68,0.7,0.9895,240,232.06264099999999,4,1
0.47,0.485,0.72,0.805,0.915,0.825,0.71,0.915,0.985,0.9995,15,0.53,0.905,0.9945,240,1457.983399,4,1
0.54,0.66,0.665,0.41,0.45,0.255,0.085,0.04,0.016,0.0005,7,0.64,0.345,0.0055,240,1800.3571849999998,4,0
0.505,0.275,0.19,0.235,0.19,0.065,0.054,0.0325,0.0145,0.46,5,0.245,0.09,0.749,240,1716.311296,4,0
0.5,0.395,0.575,0.43,0.365,0.205,0.09,0.13,0.103,0.0195,15,0.57,0.28,0.032,240,281.251756,4,0
0.675,0.655,0.37,0.305,0.275,0.45,0.355,0.89,0.95,0.9995,8,0.52,0.345,0.985,240,598.521975,4,1
0.5,0.64,0.8,0.27,0.34,0.075,0.065,0.051,0.02,0.0005,5,0.51,0.26,0.023,240,416.5797,4,0
0.5,0.35,0.29,0.32,0.07,0.52,0.445,0.225,0.12,0.105,15,0.455,0.325,0.445,240,117.559313,4,0
0.565,0.715,0.77,0.855,0.9,0.905,0.935,0.935,0.9805,0.9995,2,0.6,0.9,0.9795,240,500.23922400000004,4,1
0.74,0.635,0.675,0.595,0.665,0.645,0.915,0.949,0.9575,0.964,0,0.56,0.645,0.9565,240,447.069801,4,1
0.5,0.45,0.445,0.21,0.23,0.195,0.345,0.275,0.675,0.9985,16,0.42,0.165,0.955,240,650.5478559999999,4,1
0.5,0.27,0.57,0.18,0.135,0.52,0.065,0.04,0.04,0.0005,21,0.59,0.07,0.0055,240,571.21955,4,0
0.735,0.505,0.24,0.345,0.4,0.6,0.365,0.0195,0.0185,0.0005,15,0.505,0.385,0.0055,240,246.394094,4,0
0.5,0.715,0.83,0.83,0.925,0.95,0.855,0.445,0.51,0.9995,14,0.545,0.93,0.9875,240,311.767866,4,1
0.5,0.21,0.215,0.075,0.4995,0.0325,0.0225,0.0145,0.0005,0.0005,7,0.35,0.031,0.0005,240,768.829263,4,0
0.5,0.575,0.655,0.515,0.285,0.55,0.705,0.505,0.955,0.995,22,0.5,0.355,0.9945,240,488.17692400000004,4,1
0.5,0.6,0.23,0.195,0.07,0.095,0.6,0.77,0.5155,0.9995,28,0.41,0.065,0.5145,240,357.469654,4,1
0.505,0.615,0.42,0.615,0.775,0.74,0.84,0.505,0.74,0.465,37,0.5,0.755,0.705,240,0.0,4,1
0.5,0.74,0.915,0.5,0.5,0.95,0.9695,0.9865,0.9895,0.9995,0,0.65,0.5,0.9995,240,227.716409,4,1
0.5,0.61,0.9,0.805,0.505,0.75,0.915,0.9695,0.991,0.9995,6,0.59,0.77,0.9915,240,199.617972,4,1
0.5,0.73,0.72,0.735,0.935,0.975,0.98,0.98,0.9845,0.9995,2,0.65,0.975,0.989,240,435.5705,4,1
0.6,0.855,0.715,0.835,0.425,0.505,0.9995,0.9875,0.9745,0.9995,22,0.73,0.5,0.995,240,321.467114,4,1
0.5,0.475,0.235,0.24,0.495,0.495,0.125,0.07,0.006,0.0005,41,0.545,0.055,0.0005,240,1689.9353299999998,4,0
0.5,0.5,0.66,0.67,0.8775,0.5,0.6875,0.5,0.513,0.48,53,0.58,0.8485,0.662,240,219.85709500000002,4,0
0.5,0.175,0.39,0.285,0.145,0.075,0.08,0.035,0.0155,0.0005,13,0.265,0.085,0.485,240,197.2173,4,0
0.735,0.66,0.505,0.79,0.9,0.735,0.9675,0.7495,0.9835,0.9995,0,0.555,0.965,0.5145,240,215.387266,4,1
0.735,0.56,0.505,0.735,0.495,0.055,0.023,0.0145,0.0135,0.0005,3,0.52,0.055,0.0145,240,204.79541999999998,4,0
0.735,0.595,0.75,0.57,0.505,0.72,0.785,0.845,0.5195,0.9995,24,0.53,0.735,0.5145,240,288.14639999999997,4,1
0.735,0.66,0.565,0.69,0.69,0.72,0.515,0.5,0.065,0.0005,7,0.515,0.68,0.04,240,305.77258300000005,4,0
0.405,0.545,0.48,0.355,0.425,0.775,0.76,0.59,0.675,0.9995,45,0.51,0.865,0.515,240,302.854722,4,1
0.26,0.43,0.295,0.32,0.265,0.3,0.24,0.26,0.945,0.9995,3,0.32,0.25,0.9865,240,280.21841,4,1
0.5,0.545,0.615,0.615,0.845,0.525,0.75,0.515,0.9785,0.9995,28,0.505,0.915,0.9945,240,329.186558,4,1
0.5,0.55,0.6,0.57,0.595,0.82,0.655,0.315,0.5,0.03,21,0.41,0.71,0.495,240,199.97525000000002,4,0
0.5,0.535,0.585,0.485,0.685,0.67,0.84,0.97,0.96,0.9995,66,0.525,0.725,0.9995,240,316.807881,4,1
0.505,0.5,0.545,0.495,0.505,0.51,0.5,0.51,0.5,0.9995,64,0.545,0.615,0.995,240,212.10262,4,1
0.5,0.535,0.53,0.78,0.505,0.505,0.505,0.5,0.51,0.51,0,0.62,0.505,0.505,240,0.0,4,1
0.5,0.495,0.52,0.5,0.505,0.5,0.5,0.96,0.5,0.5,26,0.48,0.58,0.505,240,62.99079999999999,4,1
0.5,0.695,0.575,0.745,0.52,0.5,0.435,0.52,0.987,0.9995,24,0.565,0.72,0.988,240,571.5278999999999,4,1
0.5,0.5,0.535,0.405,0.39,0.26,0.08,0.04,0.04,0.0005,17,0.5,0.375,0.015,240,211.0224,4,0
0.5,0.5,0.525,0.5,0.54,0.535,0.5,0.5,0.5,0.505,26,0.57,0.5,0.505,240,43.96078299999999,4,1
0.5,0.64,0.5,0.5,0.495,0.495,0.495,0.49,0.305,0.0005,21,0.6,0.495,0.105,240,438.0156,4,0
0.5,0.435,0.29,0.46,0.625,0.825,0.83,0.785,0.945,0.9995,32,0.385,0.655,0.51,240,200.213663,4,1
0.5,0.28,0.285,0.23,0.26,0.23,0.555,0.5,0.315,0.9995,36,0.355,0.215,0.505,240,271.46223399999997,4,1
0.5,0.47,0.57,0.74,0.605,0.5,0.42,0.805,0.9945,0.9995,44,0.46,0.37,0.994,240,210.46295800000001,4,1
0.74,0.585,0.73,0.53,0.59,0.74,0.735,0.055,0.032,0.0005,1,0.565,0.515,0.031,240,287.479837,4,0
0.5,0.535,0.49,0.32,0.455,0.74,0.765,0.605,0.725,0.9945,48,0.395,0.585,0.415,240,463.51325,4,1
0.47,0.65,0.5,0.74,0.23,0.46,0.47,0.04,0.04,0.0005,24,0.6,0.445,0.0255,240,357.12782500000003,4,0
0.5,0.275,0.435,0.205,0.06,0.075,0.12,0.11,0.065,0.0005,23,0.37,0.09,0.065,240,399.87705300000005,4,0
0.5,0.575,0.615,0.76,0.905,0.6665,0.8075,0.9865,0.988,0.9995,22,0.51,0.775,0.9985,240,5363.092871000001,4,1
0.5,0.475,0.35,0.49,0.59,0.425,0.58,0.505,0.59,0.9995,44,0.505,0.495,0.415,240,241.305433,4,1
0.5,0.675,0.875,0.54,0.31,0.295,0.38,0.02,0.02,0.0005,7,0.57,0.24,0.0155,240,395.90898500000003,4,0
0.5,0.785,0.76,0.85,0.79,0.7995,0.9665,0.8,0.9995,0.9995,8,0.615,0.957,0.9995,240,327.545166,4,1
0.545,0.405,0.4,0.295,0.25,0.445,0.58,0.62,0.98,0.9995,32,0.565,0.405,0.9985,240,359.4806,4,1
0.5,0.52,0.245,0.18,0.155,0.295,0.49,0.49,0.51,0.5,30,0.515,0.175,0.75,240,321.73470000000003,4,1
0.4,0.485,0.485,0.93,0.905,0.92,0.79,0.935,0.51,0.9995,3,0.465,0.805,0.988,240,331.591972,4,1
0.5,0.67,0.52,0.405,0.31,0.335,0.665,0.77,0.945,0.89,24,0.67,0.31,0.96,240,52.876000000000005,4,1
0.5,0.395,0.295,0.285,0.4,0.375,0.21,0.175,0.625,0.24,33,0.325,0.575,0.71,240,45.8,4,0
