price_t0,price_t1,price_t2,price_t3,price_t4,price_t5,price_t6,price_t7,price_t8,price_t9,crossings_05,price_early,price_mid,price_late,duration_minutes,volume,coin,label
0.53,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.505,0.505,0,0.51,0.51,0.505,60,1645.034164,2,0
0.505,0.51,0.51,0.51,0.51,0.51,0.51,0.515,0.525,0.525,0,0.51,0.51,0.525,60,4090.1356850000025,2,0
0.55,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.525,0.525,0,0.51,0.51,0.525,60,4555.658921000002,2,0
0.475,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0,0.495,0.495,0.495,60,10247.61056200001,2,0
0.505,0.51,0.51,0.51,0.51,0.51,0.51,0.515,0.525,0.525,0,0.51,0.51,0.525,60,6616.918321000004,2,1
0.505,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.52,2,0.51,0.51,0.49,60,2752.385664,2,0
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,6740.592503999999,2,0
0.49,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0,0.495,0.495,0.495,60,3369.310918999999,2,0
0.53,0.515,0.515,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,0.515,0.52,0.52,60,2120.6785319999994,2,1
0.53,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,1,0.495,0.495,0.495,60,2220.584465,2,1
0.5,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.525,0.525,0,0.515,0.515,0.525,60,1955.8064269999998,2,1
0.55,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.505,0,0.51,0.51,0.51,60,6641.616677000002,2,1
0.53,0.515,0.515,0.515,0.51,0.495,0.495,0.495,0.505,0.475,3,0.515,0.495,0.52,60,3906.4069369999993,2,1
0.475,0.495,0.495,0.485,0.485,0.485,0.485,0.485,0.485,0.495,0,0.495,0.485,0.49,60,14735.183218000006,2,1
0.5,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.525,0.52,0,0.515,0.515,0.515,60,5391.648758,2,0
0.505,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,1,0.495,0.495,0.495,60,2763.5259399999995,2,1
0.53,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0.51,0.51,0.51,60,877.3359730000002,2,0
0.505,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.505,0.515,0.515,60,8391.205832000003,2,1
0.53,0.515,0.515,0.52,0.52,0.52,0.52,0.52,0.525,0.52,0,0.515,0.52,0.52,60,3007.261,2,1
0.495,0.49,0.49,0.49,0.49,0.49,0.49,0.485,0.475,0.445,0,0.49,0.49,0.475,60,5552.972033000003,2,0
0.545,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.51,0,0.515,0.515,0.525,60,4004.3186460000006,2,1
0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.485,0.485,0,0.49,0.49,0.485,60,4264.376780999999,2,1
0.475,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.51,1,0.495,0.495,0.495,60,4161.75128,2,1
0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.515,0.515,0,0.51,0.51,0.515,60,4395.302224000001,2,0
0.505,0.49,0.49,0.5,0.5,0.5,0.5,0.49,0.485,0.465,3,0.49,0.5,0.475,60,7908.466272000002,2,0
0.525,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.505,0.5,0,0.51,0.51,0.505,60,2374.1018809999996,2,1
0.53,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.505,0.505,0,0.51,0.51,0.505,60,1346.3150259999998,2,1
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.505,2,0.5,0.5,0.495,60,2100.0269669999993,2,0
0.505,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.495,1,0.505,0.515,0.515,60,832.8020619999999,2,0
0.475,0.5,0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.485,2,0.5,0.505,0.485,60,2460.7397109999997,2,0
0.53,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0.51,0.51,0.51,60,2087.4731119999997,2,1
0.505,0.49,0.49,0.5,0.5,0.505,0.505,0.505,0.505,0.52,2,0.49,0.505,0.505,60,3658.937053,2,1
0.5,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.5,2,0.495,0.495,0.495,60,4248.559506,2,1
0.5,0.505,0.505,0.505,0.505,0.505,0.51,0.51,0.515,0.505,0,0.505,0.505,0.505,60,4896.446069000001,2,0
0.495,0.495,0.495,0.485,0.485,0.485,0.485,0.485,0.485,0.495,0,0.495,0.485,0.49,60,4974.7674240000015,2,1
0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0,0.495,0.495,0.495,60,4063.5948829999993,2,0
0.505,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.525,0.52,0,0.505,0.515,0.525,60,4465.591946,2,1
0.505,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.505,0.505,0,0.505,0.515,0.505,60,7198.763264999999,2,0
0.525,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.495,0.5,2,0.5,0.5,0.5,60,3390.6570690000012,2,1
0.5,0.475,0.475,0.475,0.475,0.48,0.48,0.475,0.415,0.45,1,0.475,0.475,0.385,60,7296.231927999998,2,1
0.5,0.475,0.475,0.475,0.405,0.405,0.405,0.405,0.39,0.445,1,0.475,0.405,0.405,60,6874.943081,2,1
0.505,0.52,0.52,0.52,0.52,0.52,0.52,0.515,0.515,0.48,1,0.52,0.52,0.515,60,4660.209845,2,1
0.475,0.48,0.48,0.475,0.475,0.475,0.475,0.47,0.47,0.48,0,0.48,0.475,0.47,60,5755.647902,2,0
0.505,0.475,0.475,0.475,0.475,0.48,0.48,0.48,0.465,0.465,1,0.475,0.48,0.465,60,4489.7557850000085,2,0
0.505,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.505,0.505,0,0.505,0.5,0.505,60,5256.5507130000005,2,1
0.505,0.52,0.52,0.525,0.525,0.525,0.525,0.525,0.535,0.535,0,0.52,0.525,0.535,60,4331.075628000004,2,1
0.53,0.525,0.525,0.525,0.525,0.52,0.52,0.52,0.52,0.505,0,0.525,0.52,0.52,60,3961.917602,2,0
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,7053.29032,2,0
0.5,0.515,0.515,0.535,0.52,0.52,0.52,0.52,0.535,0.535,0,0.515,0.52,0.535,60,7196.603992000004,2,1
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.535,0,0.51,0.515,0.525,60,3531.5220929999996,2,0
0.5,0.51,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.525,0,0.51,0.5,0.52,60,7743.115718999999,2,0
0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,1,0.49,0.49,0.49,60,5542.263759000011,2,0
0.5,0.495,0.495,0.495,0.495,0.495,0.51,0.51,0.505,0.5,2,0.495,0.495,0.505,60,6955.646799000006,2,0
0.525,0.515,0.515,0.515,0.515,0.51,0.51,0.51,0.505,0.525,0,0.515,0.515,0.52,60,5245.067458000001,2,1
0.52,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.535,0,0.515,0.515,0.52,60,4232.873473000001,2,1
0.525,0.52,0.52,0.52,0.52,0.515,0.515,0.515,0.535,0.535,0,0.52,0.515,0.535,60,4854.155358,2,1
0.48,0.495,0.495,0.495,0.495,0.485,0.505,0.505,0.485,0.475,2,0.495,0.485,0.475,60,7019.962235,2,0
0.505,0.515,0.515,0.52,0.52,0.515,0.515,0.515,0.515,0.505,0,0.515,0.515,0.515,60,4252.580414000001,2,1
0.5,0.51,0.51,0.5,0.525,0.515,0.505,0.505,0.525,0.525,0,0.51,0.515,0.525,60,3748.5004850000028,2,1
0.475,0.495,0.495,0.505,0.505,0.505,0.505,0.505,0.515,0.495,2,0.495,0.505,0.51,60,4055.4361480000007,2,0
0.52,0.505,0.505,0.5,0.475,0.475,0.495,0.485,0.485,0.48,1,0.505,0.475,0.485,60,3007.2670189999994,2,0
0.525,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.505,0.495,1,0.51,0.51,0.51,60,5774.398829,2,1
0.525,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.515,0.52,0,0.51,0.51,0.515,60,5417.313575,2,1
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.505,0.495,1,0.52,0.52,0.505,60,3654.8856339999993,2,0
0.5,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.49,1,0.495,0.495,0.49,60,6633.174220000008,2,1
0.5,0.495,0.495,0.505,0.505,0.525,0.525,0.525,0.525,0.49,3,0.495,0.505,0.51,60,5052.529191999999,2,0
0.525,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.465,0.465,1,0.475,0.475,0.465,60,5721.7935090000055,2,1
0.47,0.485,0.485,0.485,0.485,0.485,0.48,0.475,0.475,0.47,0,0.485,0.485,0.475,60,6903.297967000008,2,0
0.475,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0,0.485,0.485,0.485,60,9585.503319000001,2,0
0.53,0.515,0.515,0.515,0.515,0.51,0.51,0.51,0.51,0.515,0,0.515,0.51,0.51,60,2859.1001060000003,2,1
0.5,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,1,0.46,0.46,0.46,60,1675.7916469999996,3,0
0.525,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.515,0.485,1,0.52,0.53,0.515,60,1197.6992110000008,3,0
0.5,0.5,0.5,0.5,0.505,0.505,0.5,0.5,0.5,0.47,5,0.5,0.5,0.5,60,1503.795369,3,1
0.525,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.545,0.48,1,0.525,0.53,0.53,60,2680.9215059999997,3,1
0.5,0.505,0.475,0.48,0.48,0.48,0.48,0.48,0.48,0.475,3,0.505,0.48,0.475,60,1875.1303309999998,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.455,0.45,1,0.5,0.5,0.455,60,3180.003302000001,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.455,0.455,1,0.5,0.5,0.455,60,2499.4831230000004,3,1
0.53,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,2,0.505,0.505,0.505,60,1165.115266,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,60,589.9476699999999,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.455,1,0.5,0.5,0.455,60,718.6144810000001,3,0
0.495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.455,0.47,2,0.5,0.5,0.495,60,1313.402079,3,0
0.53,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.455,0.455,1,0.46,0.46,0.455,60,1661.3829980000003,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.455,0.455,1,0.5,0.5,0.455,60,1886.614704,3,1
0.535,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.505,0.475,1,0.525,0.525,0.505,60,2082.8704970000003,3,1
0.5,0.495,0.5,0.495,0.505,0.505,0.505,0.505,0.545,0.545,14,0.495,0.505,0.545,60,951.530926,3,1
0.5,0.5,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.495,1,0.5,0.475,0.475,60,1072.7276069999998,3,0
0.5,0.535,0.54,0.54,0.54,0.535,0.535,0.535,0.535,0.535,0,0.54,0.54,0.535,60,816.600432,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.545,0.545,0,0.5,0.5,0.545,60,4169.485235000001,3,1
0.485,0.49,0.495,0.475,0.475,0.475,0.475,0.475,0.475,0.48,6,0.495,0.475,0.475,60,1167.7546620000005,3,0
0.525,0.52,0.525,0.525,0.53,0.53,0.53,0.53,0.515,0.48,1,0.52,0.53,0.51,60,1979.832066,3,0
0.535,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0.525,0.53,0.53,60,1344.979188,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.455,0.455,1,0.5,0.5,0.455,60,925.93298,3,0
0.525,0.525,0.525,0.525,0.53,0.53,0.525,0.525,0.525,0.525,0,0.525,0.53,0.525,60,1416.7898010000004,3,1
0.465,0.475,0.475,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0,0.475,0.47,0.47,60,3096.2274429999998,3,0
0.5,0.495,0.495,0.48,0.475,0.475,0.475,0.475,0.475,0.475,3,0.495,0.475,0.475,60,1958.606323,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.475,1,0.5,0.5,0.475,60,1198.572273,3,1
0.5,0.5,0.47,0.47,0.47,0.47,0.47,0.5,0.5,0.565,2,0.5,0.47,0.54,60,11806.446493,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.455,0.455,1,0.5,0.5,0.455,60,1106.9773750000002,3,0
0.475,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.455,0.45,0,0.47,0.47,0.455,60,918.3678249999997,3,1
0.525,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.515,0.525,2,0.525,0.53,0.485,60,1705.8130939999996,3,0
0.5,0.5,0.475,0.475,0.475,0.475,0.475,0.475,0.455,0.495,1,0.5,0.475,0.475,60,992.533121,3,0
0.525,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.545,0.545,0,0.525,0.53,0.545,60,2411.6335410000006,3,0
0.535,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.545,0.545,0,0.525,0.53,0.545,60,1499.012682,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.535,0,0.5,0.5,0.505,60,4907.480685000005,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.545,0.53,0,0.5,0.5,0.5,60,3928.97347,3,1
0.5,0.495,0.495,0.495,0.495,0.505,0.495,0.495,0.465,0.46,13,0.5,0.505,0.46,60,1685.523585,3,0
0.475,0.475,0.475,0.47,0.47,0.47,0.47,0.47,0.455,0.47,0,0.475,0.47,0.455,60,1736.4501940000002,3,1
0.5,0.5,0.5,0.475,0.475,0.475,0.475,0.475,0.495,0.495,1,0.5,0.475,0.495,60,2361.125446,3,0
0.525,0.52,0.52,0.525,0.525,0.525,0.53,0.53,0.545,0.545,0,0.52,0.525,0.545,60,2037.17192,3,1
0.48,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.535,0.54,1,0.495,0.495,0.535,60,2429.218238000001,3,0
0.525,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.545,0.545,0,0.525,0.53,0.545,60,1846.9047619999997,3,0
0.525,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0.525,0.53,0.53,60,2822.989949,3,0
0.525,0.525,0.525,0.53,0.53,0.53,0.53,0.53,0.53,0.475,1,0.525,0.53,0.53,60,2424.7246670000013,3,0
0.5,0.495,0.505,0.5,0.495,0.495,0.495,0.505,0.535,0.495,15,0.495,0.495,0.495,60,3038.9020349999987,3,1
0.475,0.475,0.475,0.47,0.47,0.47,0.47,0.47,0.485,0.515,1,0.475,0.47,0.485,60,1763.7081810000009,3,1
0.5,0.5,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,1,0.5,0.485,0.485,60,887.576821,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,60,2046.7734950000015,3,1
0.495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485,0.48,2,0.5,0.5,0.485,60,14883.536396,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515,0.515,0,0.5,0.5,0.515,60,2835.3363990000007,3,0
0.535,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.52,0,0.51,0.515,0.515,60,1744.2198489999998,3,1
0.535,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.5,0,0.51,0.515,0.5,60,2750.618046,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.525,0.525,0,0.5,0.5,0.525,60,4890.061890000001,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515,0.515,0,0.5,0.5,0.515,60,2842.6056850000004,3,0
0.53,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.495,3,0.51,0.51,0.515,60,1768.0219080000002,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,0.5,0.5,0.5,60,11447.971746,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515,0.5,2,0.5,0.5,0.5,60,1431.5366430000004,3,1
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.48,1,0.51,0.515,0.5,60,1791.7358649999992,3,1
0.535,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.455,1,0.51,0.515,0.495,60,1493.2003369999998,3,0
0.465,0.49,0.49,0.485,0.485,0.485,0.485,0.485,0.485,0.465,0,0.49,0.485,0.485,60,2854.2239600000003,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485,0.485,1,0.5,0.5,0.485,60,1413.13662,3,1
0.53,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.52,0,0.51,0.515,0.515,60,4093.472965,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0,0.5,0.5,0.5,60,3643.065074000001,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515,0,0.5,0.5,0.5,60,2018.4908399999997,3,0
0.475,0.49,0.49,0.485,0.485,0.485,0.485,0.485,0.485,0.515,1,0.49,0.485,0.5,60,1247.4304109999996,3,1
0.535,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,2295.1067109999994,3,1
0.54,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.525,0.525,0,0.52,0.52,0.525,60,3674.421758000001,3,0
0.5,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0,0.525,0.525,0.525,60,2665.1513449999998,3,1
0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0,0.5,0.5,0.5,60,2300.7764530000004,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515,0.515,0,0.5,0.5,0.515,60,1617.0306760000003,3,0
0.535,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.51,0.515,0.515,60,1600.994977000001,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515,0,0.5,0.5,0.5,60,2216.350017,3,0
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.495,0.495,1,0.51,0.515,0.495,60,3754.3037959999997,3,1
0.505,0.505,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.525,0,0.505,0.51,0.515,60,2572.183034999999,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,60,1996.0282550000009,3,0
0.475,0.49,0.49,0.485,0.485,0.485,0.485,0.485,0.485,0.515,1,0.49,0.485,0.5,60,4449.719329999999,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515,0.52,0,0.5,0.5,0.515,60,2588.3807809999994,3,1
0.5,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,1,0.495,0.495,0.495,60,3530.3846710000003,3,0
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.485,1,0.51,0.515,0.5,60,2173.4642100000005,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485,1,0.5,0.5,0.5,60,2515.7386150000007,3,1
0.475,0.49,0.49,0.485,0.485,0.485,0.485,0.485,0.485,0.515,1,0.49,0.485,0.5,60,1395.477352,3,0
0.525,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.515,0.51,0,0.51,0.515,0.515,60,1492.1326510000001,3,0
0.525,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0.51,0.51,0.51,60,1500.8952490000006,3,1
0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0,0.48,0.48,0.475,60,5992.602675999999,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485,0.48,3,0.5,0.5,0.485,60,4599.676983000002,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485,0.485,1,0.5,0.5,0.485,60,3122.898046,3,1
0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0,0.525,0.525,0.525,60,2615.566748999999,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.5,0.5,0.505,60,2850.4254770000016,3,1
0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.505,0,0.52,0.52,0.52,60,3684.3506859999998,3,0
0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0,0.455,0.455,0.455,60,7121.754028999999,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.52,0,0.5,0.5,0.505,60,3526.4787790000005,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.53,0,0.5,0.5,0.505,60,2686.9916220000005,3,0
0.5,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.515,0.515,0.515,60,4505.741643000003,3,0
0.525,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0,0.51,0.5,0.5,60,1329.946083,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.49,1,0.5,0.5,0.495,60,2725.584771000001,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,1,0.5,0.5,0.5,60,2444.805669000003,3,1
0.475,0.495,0.495,0.5,0.5,0.495,0.495,0.495,0.495,0.485,4,0.49,0.495,0.495,60,1678.2377149999998,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.49,1,0.5,0.5,0.495,60,4773.1458840000005,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.5,2,0.5,0.5,0.495,60,2078.8435880000006,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,60,4863.3707419999955,3,0
0.51,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.51,0.5,0.495,60,2549.7822189999993,3,0
0.51,0.505,0.505,0.5,0.5,0.5,0.505,0.505,0.515,0.515,0,0.51,0.5,0.515,60,1998.930096000001,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.5,0.5,0.505,60,2217.5230399999996,3,0
0.515,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0,0.525,0.525,0.525,60,2626.045227,3,0
0.5,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.505,0,0.525,0.525,0.525,60,2768.9788850000014,3,1
0.505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.515,0,0.5,0.5,0.505,60,2728.2680490000002,3,0
0.475,0.495,0.495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.49,0.5,0.5,60,3832.9803320000015,3,0
0.5,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.5,0,0.525,0.525,0.51,60,1587.484091,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,60,5387.67189,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.49,1,0.5,0.5,0.495,60,2020.6871819999997,3,0
0.515,0.505,0.505,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.51,0.5,0.505,60,2891.0725600000005,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.51,0,0.5,0.5,0.505,60,3225.895213,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.49,1,0.5,0.5,0.495,60,2181.091587,3,1
0.495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.49,2,0.5,0.5,0.495,60,4442.0984499999995,3,1
0.525,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.495,0.49,1,0.51,0.505,0.495,60,2894.0120080000006,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.49,1,0.5,0.5,0.495,60,3718.492454000003,3,0
0.465,0.495,0.495,0.5,0.5,0.5,0.5,0.5,0.495,0.495,2,0.49,0.5,0.495,60,6825.420335,3,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495,0.495,1,0.5,0.5,0.495,60,2205.2538219999997,3,0
0.5,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0,0.515,0.515,0.515,60,2871.4317600000004,3,1
0.5,0.505,0.505,0.505,0.51,0.51,0.51,0.51,0.51,0.52,0,0.515,0.51,0.515,60,3519.7097590000008,3,1
0.535,0.5,0.505,0.505,0.505,0.505,0.505,0.505,0.515,0.52,0,0.505,0.505,0.515,60,2164.4628690000004,3,0
0.5,0.495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.525,2,0.495,0.5,0.5,60,3280.0156960000027,3,0
0.5,0.5,0.5,0.5,0.505,0.505,0.505,0.505,0.505,0.505,0,0.5,0.505,0.505,60,2922.6241839999993,3,0
0.51,0.505,0.505,0.515,0.515,0.515,0.515,0.52,0.52,0.545,0,0.505,0.515,0.545,60,5010.896225,3,0
0.5,0.5,0.5,0.495,0.49,0.485,0.485,0.485,0.505,0.545,2,0.5,0.485,0.545,60,4772.393820000003,3,1
0.475,0.495,0.5,0.505,0.505,0.505,0.525,0.525,0.525,0.525,1,0.49,0.505,0.525,60,5552.318201000002,3,0
0.525,0.505,0.505,0.515,0.515,0.515,0.515,0.515,0.515,0.5,0,0.51,0.515,0.505,60,3858.9176700000003,3,0
0.5,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0,0.545,0.545,0.545,60,2784.7457730000015,3,1
0.5,0.495,0.495,0.495,0.495,0.5,0.5,0.5,0.515,0.515,2,0.5,0.5,0.515,60,8960.308456,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505,0.505,0.5,0,0.5,0.5,0.505,60,8441.463887,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485,0.485,1,0.5,0.5,0.485,60,5945.533359999999,3,1
0.535,0.51,0.51,0.515,0.515,0.515,0.515,0.515,0.525,0.52,0,0.51,0.515,0.52,60,3833.907762,3,1
0.465,0.475,0.475,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0,0.475,0.47,0.47,60,5930.844741000003,3,0
0.5,0.445,0.445,0.44,0.44,0.44,0.44,0.44,0.44,0.445,1,0.445,0.44,0.445,60,3463.1663529999996,3,1
0.525,0.51,0.51,0.51,0.51,0.495,0.495,0.495,0.495,0.48,1,0.51,0.5,0.495,60,3467.2673699999996,3,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.435,0.435,3,0.5,0.5,0.435,60,4312.123217,3,1
